business_id,city,postalCode,stars,price
z9zxpeTtczFP2z5ta5eJdw,Las Vegas,89146,5,2
rSkfYYSQJUsgaZrvndOePA,Las Vegas,89109,2,2
7x9i4guL9e0M08Z3eQsB_w,Las Vegas,89131,1.5,1
fVx43mUNg0JkVVpElFtrVw,Las Vegas,89128,4,2
nxqqb69mKL2MB-yW26UcEA,Las Vegas,89117,5,2
w5okblheYIFJMYn-uKND9A,Las Vegas,89104,2.5,1
hMYqz6Nn1ZIlYBZm1NYp8Q,Las Vegas,89117,4,1
UJAYY0iToSbS3DAlYjj-2g,Las Vegas,89148,4,2
qb-XyoTeyCXv3Z8hricyAA,Las Vegas,89103,3.5,3
9lNJcl0DV9xRhp5d2fId0g,Las Vegas,89130,1.5,2
Fik_azY8KtO7x6NKni3HXg,Las Vegas,89149,4.5,1
AH-plSKfFJTjLF_QKen5fw,Las Vegas,89102,3,2
osu1j_Lg8R9brpuMMn3a3A,Las Vegas,89169,4.5,3
VppHQAr4lqE7MddDiB29Xg,Las Vegas,89109,3.5,2
MuurEuvd225jKBflvNMf6Q,Las Vegas,89183,2.5,2
u4IDWradF0DQSdfiUNpS2Q,Las Vegas,89147,4,1
Gcv-LPo8EF_9EDBWt_4XmA,Las Vegas,89130,4,2
lYMnyIC6aH4QtKIWof7B9A,Las Vegas,89115,4,2
HfuIfYB_CxMAAJiEnxDl9w,Las Vegas,89149,3.5,2
nyQsUIuE5hSPVbS4Z5O_UQ,Las Vegas,89101,4.5,1
JxcowU-AiQEnor8_AtHIeg,Las Vegas,89101,4,4
jgtEoeE2uoA27J_UvbE20g,Las Vegas,89101,4,1
DIeZlSdYYyMm_eDFWqj05A,Las Vegas,89118,3.5,2
rjZ0L-P1SRLJfiK5epnjYg,Las Vegas,89121,2,2
ev1SC6q8AolQWix0n577sg,Las Vegas,89109,4,2
jY7Ql_Qk8duv7jZrMZahaw,Las Vegas,89101,3,2
v-JpEU3HjypK6-2EvOXaWg,Las Vegas,89121,3,2
V7aUArqWK1FnQ9tLyNVDpA,Las Vegas,89134,4.5,2
szIqowAua7p2U2mrTCo3Rg,Las Vegas,89119,5,1
RRFfe2Ex2XBcaK2zxSN0eg,Las Vegas,89149,2.5,2
YqpVBr9zg7GkBa7u1ZuNtQ,Las Vegas,89107,4.5,1
d9svCpA8O1b6wxc0lA5kuw,Las Vegas,89109,3,3
8Uq3a1oMnwl1P02PitiISA,Las Vegas,89117,5,2
vipO1AP2upb56QgVpIRqCw,Las Vegas,89129,4,1
nUqR8iIJt2J91bo6U5g6rQ,Las Vegas,89109,4.5,2
uKnQQDArO9bu4tAbGZ4epw,Las Vegas,89131,4,1
NDjdZsp36gc8SranLuMQ7g,Las Vegas,89145,4.5,2
hsWYtoGegWNP00-vSaBDJg,Las Vegas,89108,3,2
uh5rS3XEeukz8vnxClFplg,Las Vegas,89128,3,2
rFP41LryXOyizCuMPjjw1A,Las Vegas,89119,2.5,2
zI-CqEm-qmkTY3WdhPlXgQ,Las Vegas,89130,3.5,1
JRoJwJkO-VtBFngswsIhgw,Las Vegas,89102,4.5,2
B11lFKam06XCfFfXA6J5vw,Las Vegas,89119,5,3
kfo1hXvNtGGThfrZGaWtVw,Las Vegas,89122,3,2
d6aN2dTWHQAgnXRPK9twHA,Las Vegas,89117,4.5,3
CUEtInSD5GYtsjAZGT603g,Las Vegas,89145,4,2
nPRJ77_XxIegTS-UFy6DxQ,Las Vegas,89117,5,2
XnQ8EzGffel-nwBPP-aMJQ,Las Vegas,89104,2.5,2
0odAupWjDV8gwhaLqyh1-A,Las Vegas,89106,2.5,1
l_GV0hgEoTUf70uJVT0_hg,Las Vegas,89101,4,2
5D3cAYturwbEqnj52b1Tmw,Las Vegas,89118,3,2
#NAME?,Las Vegas,89123,5,2
8shxmij5d2IjGLI_1riVUw,Las Vegas,89139,2.5,1
VOAO6ip7GwK4McQZbRa60g,Las Vegas,89147,2.5,1
M4vh_kzppP1nsxo7hsaVIA,Las Vegas,89101,2.5,2
k5rV_nKkYQHX0ebB3qV2kQ,Las Vegas,89147,4.5,1
gS0CcaNcmiU18nLqqELhUQ,Las Vegas,89109,4,2
Gh8L5vvZC7v8KtICjNYugw,Las Vegas,89117,4,1
iA8Ve2sZKN5Vz3mYKrtCaQ,Las Vegas,89104,4,2
KPsu_1Q9XYRKWs_ZBTtlTg,Las Vegas,89109,2.5,2
H0xrqDnQuei14LAkjEeInA,Las Vegas,89101,3,1
McZz8few5LqWF37KZTK_QA,Las Vegas,89119,3.5,2
42gIwNA0m4H_0qGQ_9CYkg,Las Vegas,89146,4.5,2
viMNp9q8ATxFCWpLGr4RvQ,Las Vegas,89109,4,1
Oqqnw0Rz77sMDPHS_eN2aA,Las Vegas,89117,4,1
rECgTdKelvefty5JIXHDbg,Las Vegas,89117,1.5,1
q74y2goklP_979w6e8jAPA,Las Vegas,89113,2.5,2
gS4ZzhSjdEEFj-lLUbIxWg,Las Vegas,89104,4,2
YK-mFJIiJIy1JNamhijeZQ,Las Vegas,89113,2.5,2
xOhrSum1TFNPvpw-MEgtQg,Las Vegas,89123,3.5,1
5YKsKS3nzdkwu37ORT9oiQ,Las Vegas,89145,3.5,2
ktGhPGyBLgAjHI90EHFS4w,Las Vegas,89145,4.5,2
PLRiOCOwWpOAGAJE4mZg0w,Las Vegas,89109,3.5,3
jQf2_mdS4oS0_CQfMMK7Ug,Las Vegas,89119,3,3
ZIWa-FjEe1JmhtOC7G4kgw,Las Vegas,89103,5,2
C8f5OJ_UzLtoN1Ovu6JWRw,Las Vegas,89109,3,2
8F-UdXe_YylX3k0L1SEiRg,Las Vegas,89102,2.5,1
ckke8MRDHVLJdNa0quxOEg,Las Vegas,89117,3.5,2
rnRpmXhld0HVbZhU49LRjA,Las Vegas,89123,4,2
FiW6w5nmhlUoJAyNofb4jg,Las Vegas,89139,4,2
pXQV_vlMtQt---3W_do9Zg,Las Vegas,89117,4,2
hTzcHtk4-0QJnFUbkKpd5Q,Las Vegas,89106,4,2
_hML_SleB40KkUrMHOZ_-Q,Las Vegas,89119,4,3
yYYkn99jpfxKvKSf-Fw2ag,Las Vegas,89109,3.5,2
IPyrraIafBs8afeVMGmfCQ,Las Vegas,89147,4.5,1
Ggk_28q2r4FZwWwQS3iqtw,Las Vegas,89141,4,2
w-ADkvhj2reSoONd_UXa4g,Las Vegas,89103,3.5,1
gvk9VYmYpN7MMLV57XL9vQ,Las Vegas,89101,2.5,2
CMiYMbuIJyPzHSkWMPa37A,Las Vegas,89149,4.5,2
EZ_wiUBPsij8Oj674F_LNg,Las Vegas,89146,3.5,2
iiPvEIFt12E7B4-DnMM0Jw,Las Vegas,89146,3,2
Rw0FyjiCjk1L0X3wXO56Og,Las Vegas,89119,2.5,2
dcqHjnmKPDdOseYEo6SdAw,Las Vegas,89158,3.5,4
CBeQ-p98TB02Q8C7xNRQzw,Las Vegas,89147,5,2
vodCM302JJ_P9yJt1WuH_w,Las Vegas,89139,4,1
gd0uvp4nckeS4l8CI7yLlQ,Las Vegas,89123,3.5,2
OM31QC8tyTOXZgK0FDz_hw,Las Vegas,89122,3,1
toToUz3HgJjEinwD8_3dGQ,Las Vegas,89109,3,1
o-XaNI47r88jS6HjuFqowA,Las Vegas,89121,2.5,2
J5qTGK3hW2JsNerjJ9r2cg,Las Vegas,89123,4.5,2
26CzFltD2avxnoaR-Ub0rw,Las Vegas,89149,5,3
qL9CBB9lwY0ftdUcqVMUgw,Las Vegas,89121,4,1
hxvrzLFpNQQFKEMNSO6FlQ,Las Vegas,89101,3,2
kBlma2kzCdtKXOzO4xhKFA,Las Vegas,89148,3,3
7wst00GRGs8qsuf2QtsnaA,Las Vegas,89169,4,1
BJz1mBljyc33QFvTx8c1gw,Las Vegas,89178,3,1
9virZ-ORrLHsv0p8EORxeg,Las Vegas,89141,2,1
WCl3rZyr2fmNX6KJLsTg4A,Las Vegas,89101,3.5,2
-9y2L9qSbqukVl8LzEOGdg,Las Vegas,89121,3.5,2
w03t2DJ8odsCiPIZong-Hg,Las Vegas,89123,3.5,2
kB1S2GJUjE2k3XN1WQS9tQ,Las Vegas,89106,1.5,1
M_p9elAcRjl2ZrVzItA1BQ,Las Vegas,89102,3.5,2
B5aWOKMDXPVH3eIqTDxfYA,Las Vegas,89146,2,3
L97gcZgV8Cm9-MSuAanO9Q,Las Vegas,89146,2,1
ItOrz6e_hpFWUVqHIckYnw,Las Vegas,89113,4,2
4klmo_xFoMHjPR-HgdFDgQ,Las Vegas,89107,4,2
B7XwqO9Lbzq-VtOiRobfCg,Las Vegas,89143,3.5,2
RKqeb8I_xjQQcrdZjKQFVg,Las Vegas,89130,4,2
tNky09c0HBYiHxizht0gCQ,Las Vegas,89183,4,1
8_NAyTr8z80SOrHY2wImQA,Las Vegas,89108,4,2
ujSKYWhk6kgikVgRbIyLIg,Las Vegas,89109,3,2
ZbB_yG9cEda5_n3Q0zQL7Q,Las Vegas,89119,2.5,2
suWzonG75m7R4k90dEHONg,Las Vegas,89109,3,3
awAxthsSo0Y8KBQXJhNxvQ,Las Vegas,89118,3.5,1
7J7Pv-OXJlug_5PGe7RPYA,Las Vegas,89149,3.5,2
wgkI9HGQG8v86-7sE68Mlw,Las Vegas,89121,5,1
lYlVsbhDrglWDdhh7OTM2w,Las Vegas,89108,4.5,1
K-HCIVG4ZWjDaSMAuGAW7A,Las Vegas,89147,4.5,2
H8umkLwMkM0vP5B8oPiozQ,Las Vegas,89139,3,2
udh__7erx4PuM5quw8zuVg,Las Vegas,89109,4,2
DhRV7TySF8mQpsH6lBykew,Las Vegas,89128,3.5,1
DsNyZcMu2f66WYaZ78EPTg,Las Vegas,89102,2.5,1
DB9BRdu7is0AK1DvcuKlcw,Las Vegas,89147,4,1
JTSk0BCHw-uusHO4snGePA,Las Vegas,89183,3,2
v5PyNX888RjnHLTY_XPVqw,Las Vegas,89103,3,2
Gen0ei06dGq13OJ8DRXUjg,Las Vegas,89119,4,2
40ctuY22j0kzoGkVK5I5_g,Las Vegas,89107,5,2
ywtDqnrLeWzG7Q-9ORmSsA,Las Vegas,89119,3.5,1
scy5P73WzZQyFIywCZxn4g,Las Vegas,89106,4,1
DkQrlrBusp0S91tq615Wvg,Las Vegas,89123,4,2
aO3IR4oyToqeYIdvz1p42A,Las Vegas,89121,2,2
rS0ReiIhmugq3UcK_7aGAQ,Las Vegas,89135,3,1
dKh_zKhqTgBbPC6T_ezhXg,Las Vegas,89145,4,2
aAbL_y05zPWaIrT1QtDWxw,Las Vegas,89147,5,2
Y3A6yImuMDv7lrWrrQzeoQ,Las Vegas,89118,2,2
SMwXru_Ga-oFyNbA6YVuSQ,Las Vegas,89118,3.5,2
K7o9ZercitOI3BzqkBwGCA,Las Vegas,89117,4.5,2
6jDD-Z8QcsKTdIDWwM8gog,Las Vegas,89147,4,2
FNGC0aEygQBLnlOnJ-piWA,Las Vegas,89109,4.5,2
n3CbOpF2G8sA-b1rb1oWTg,Las Vegas,89119,5,2
Rr4xihOp4gkp3q26JO5gnQ,Las Vegas,89154,2.5,3
YI08egmS9lWWB6N6MmrePw,Las Vegas,89148,4,1
eGY8ALOqhaxGNX3rEe1aVw,Las Vegas,89129,3,2
PSUOncuqfqHulYj_fusthw,Las Vegas,89139,3.5,2
Haia580bAhSDBUBsatCMxA,Las Vegas,89102,5,2
OUBapiDvqRNwlF8zroLskQ,Las Vegas,89134,2.5,2
JirHWP3giWdGX4Y9begXDQ,Las Vegas,89148,4.5,2
teJYodKzM_ePs_mgQGEBpw,Las Vegas,89131,4,1
mFkr93QpvcStpJ1Ca1s99A,Las Vegas,89109,5,2
pV8MaX5BjVWJ_HpgogdfvA,Las Vegas,89101,4.5,2
BIwjYT9nqbkF7kbzne-tmQ,Las Vegas,89119,2,2
2nx9qXnVkgf9ZR6RHn33TQ,Las Vegas,89146,3.5,2
#NAME?,Las Vegas,89119,3,2
CXImGdRuyHEfPUbppCCm6A,Las Vegas,89104,2,3
IJ4ysYqsR2MaG1dvq3adig,Las Vegas,89119,4.5,1
offC0R4Rv6RvrAtDb8qcFA,Las Vegas,89113,4.5,2
WbcN3mkRgoV2RtGMCMVr1w,Las Vegas,89131,2.5,1
lfmIDtAFac6h8oWsokwsyw,Las Vegas,89109,2.5,4
fwgYXrrgAmMqirtzN5vlQA,Las Vegas,89123,4.5,2
0zb1wdN4YN_ti87B_JIseg,Las Vegas,89118,4.5,1
Q_Gjsbu6hsCWTY9nay4Wrg,Las Vegas,89108,4,1
#NAME?,Las Vegas,89109,3,3
e53Fsnz4uf6seDeU7Q328g,Las Vegas,89121,5,1
oEkOj9NXJFrjFn3NBB_jpA,Las Vegas,89118,3.5,2
4ugJ4F8jDJ9-2dEiZ47wLg,Las Vegas,89135,4,3
AGN788ObhwXu7rb8MEejIA,Las Vegas,89107,1.5,2
FqXwm6UpihHY7Ha-pr4y6Q,Las Vegas,89103,4,2
b6tAZqygSsmNW2P4GpHb9g,Las Vegas,89106,3,2
inuW6Gl02Mf8G5RRk39_lw,Las Vegas,89102,4,2
85VsT6NwmbnN1zd_U47TzA,Las Vegas,89109,2.5,2
opwxvFwYTppE0JgfM4FBlw,Las Vegas,89148,3,1
W0oH-WXVdQj98XJ9Obn82Q,Las Vegas,89103,2.5,2
Y7-UGoaBWJ5t9DNeecewUA,Las Vegas,89113,3.5,2
Pah1N0Di1WA3wsI5TYkY7w,Las Vegas,89119,4.5,2
Ev6wX3ex53ktHP2VfXwxMg,Las Vegas,89148,5,2
0ps5B5C6oNaRsGyUJzFCuw,Las Vegas,89101,4,1
tcnGHnLRyDmKviWLNFfGcA,Las Vegas,89149,1.5,1
OF4CSjDyRn7nnoIWImfWCw,Las Vegas,89147,3,1
dSARO9oaVVVIUd-VtWNTxQ,Las Vegas,89148,4.5,1
RpNzAp-2cW9cFgML_zGnXQ,Las Vegas,89104,3.5,2
3kTT3GVZZy1_QIiePiAl-w,Las Vegas,89102,5,2
Kencw1ZhcwHL2Ra_t28_Og,Las Vegas,89119,4,1
sTC2SI7znjcukc-EtA0wYg,Las Vegas,89123,3.5,1
ywCvmXdxwNLICkene1lDnA,Las Vegas,89109,4,2
JvfpGZwk--IFhY7WVxKySw,Las Vegas,89141,3.5,2
gWlasTc2Af0VV24mCR1tWg,Las Vegas,89146,2.5,1
3rDzxvhe5CFzeWjvLj92pw,Las Vegas,89103,4,1
mKNzA_CjO3NXcCn9RphHiw,Las Vegas,89119,3.5,1
khkT3jB5gOWQhKVGDLKtJw,Las Vegas,89145,2,2
6LR6TlBvHW5-wMIKeODo8A,Las Vegas,89109,4.5,2
WxyXdhQbv4z7f02ZSwOWmQ,Las Vegas,89121,2.5,1
WMNyui4whtlbfg6GkD9yBQ,Las Vegas,89104,3.5,2
c0LlClom1qONqByoagqPGw,Las Vegas,89142,3.5,2
nu1GQ_Q43JqzrWMZE_dE1Q,Las Vegas,89109,4,3
1Fa_brd85F_-gXYP45GpsA,Las Vegas,89145,2.5,2
dnRBssWp0Vy8maoRl_k9nw,Las Vegas,89109,4.5,2
7rfRrEByUk0yOSMmC9ooRw,Las Vegas,89117,4.5,2
fdU9modVc9fVxPacJXOW2Q,Las Vegas,89115,3,1
KBKE7XTLLe2uUqmzuYUyHQ,Las Vegas,89130,3,2
OD2hnuuTJI9uotcKycxg1A,Las Vegas,89128,2,3
bzUSbd9YLoK3egnTkXFd1Q,Las Vegas,89146,4,1
JFPKfg_FNxCD4mNqAAAllQ,Las Vegas,89158,4,1
Mb5w1N3tvsAFDrDcHQyrsw,Las Vegas,89107,3,2
L_gl5gnEMxvADScorL-2Hw,Las Vegas,89113,4,2
9SU7ZZhaFUJJ6m2k5HKHeg,Las Vegas,89109,3,2
4JNXUYY8wbaaDmk3BPzlWw,Las Vegas,89109,4,2
K5LiQ1e9cJMfvt8R-iXkyw,Las Vegas,89109,4,4
rLMsz9ams_xrlX_weejhtQ,Las Vegas,89109,3.5,2
0buc34OWOPvbozqR1Hk1iw,Las Vegas,89102,4.5,2
PYrA0thkuLCVAknUHYhVEQ,Las Vegas,89183,4.5,2
gYBnDrFYK375skI4XeeiEQ,Las Vegas,89119,4.5,2
FNqFbVgYv56bVvmNdKU5hg,Las Vegas,89113,4.5,1
82-wE5pkxyBKhfxyyZap_A,Las Vegas,89119,3,1
3lD7zRNc4h4aGGBRr4U2UA,Las Vegas,89109,4.5,1
9YGDbwz3e3Fq9fAeIOSszw,Las Vegas,89101,3.5,2
booqHTHAsl3v-SeGSivkKA,Las Vegas,89146,4,1
7ztH6Hr-Z-O3slcZCRj8MQ,Las Vegas,89121,3.5,1
tFwdnhcE-iyY2f3so77fTw,Las Vegas,89183,4,2
uAjdyhWYTu1Vhvs-nW0bGQ,Las Vegas,89123,2.5,2
nT7e5Le1L2QyQX-GY0DLRw,Las Vegas,89128,4,2
i27JKUxb8bUrGJd8aTr5sA,Las Vegas,89104,3,2
WGHzuvsFLKq1nLFJ4TrJ6w,Las Vegas,89145,3.5,4
qjyOjCHG9lOkZnAa8jIQ1g,Las Vegas,89169,4.5,1
buvPYzg6MsOsHBMy6iWHoQ,Las Vegas,89121,3.5,2
8ScPl9naJJLTOBp9sWE6PQ,Las Vegas,89123,2.5,2
zi181jKdVvt2gq1U6oX2BQ,Las Vegas,89169,4,3
LiXy4KBs7opABuCaHRqrhA,Las Vegas,89146,3.5,3
SvIXTIcPjZFrSHb8w-xtBg,Las Vegas,89108,4.5,1
uuIttSij56hHsywZTBhN1w,Las Vegas,89102,4,2
41A0vuR9wdWzZNDKbsXvIA,Las Vegas,89178,2.5,1
nK7JeIqdBli3umEhBIh33g,Las Vegas,89117,4,2
tVr8OKk9B3ox89bTIO4GPQ,Las Vegas,89123,3,2
xT2uoooO9YHIR0xN9szbSw,Las Vegas,89109,4.5,2
b0M6rZu3hgCSYs_v6SvP6w,Las Vegas,89103,3,2
HoPbdqGo8nV0ookg0rbKvA,Las Vegas,89119,3,2
7Gkd18xKnIA324Fp7JHRRQ,Las Vegas,89109,4.5,1
fAlKTsfsUF6A5iujEI2Z1w,Las Vegas,89109,3.5,2
Lt_ytMJKMQ3lpBDYaANreA,Las Vegas,89145,3,1
Pw10DEfA59lebBK1oHzLTw,Las Vegas,89136,4,3
D2NTbMZRiPd2nNjRFVHslg,Las Vegas,89148,5,2
ABJjxuO6oh5D9R48-eAUdQ,Las Vegas,89109,2.5,2
uJ-d-wib-Oc9bTQBJNRdRQ,Las Vegas,89109,3,2
E8noWnhFbjNcAIJjEoyf7Q,Las Vegas,89146,2.5,1
5xYk23lz0ktdMvzHtohymQ,Las Vegas,89128,3.5,2
uhSOf6fuU1IN4oQjt4WbUA,Las Vegas,89104,2,2
Zzbr2heVxwzt6vpc9an0sA,Las Vegas,89118,3,3
HLhOaYA_ok1BwFlEYW2UOw,Las Vegas,89142,2.5,1
lSsuhdM4-Awp3m6-PSrMmg,Las Vegas,89102,4.5,1
8z5yR4GrOmdhy9RvNt_Djg,Las Vegas,89148,3.5,1
2foXRnIW_tgSa4e5JJJLTw,Las Vegas,89131,5,1
Y9kXVlU4xPfSZvkZH6C_2Q,Las Vegas,89120,3.5,2
0-cZ9XfpC3vsLotOJ6Nxfg,Las Vegas,89117,3.5,2
otBcdns5r64tV-ZyASykOg,Las Vegas,89103,2,1
LOyGm5Q6zdTHdntLBUyBrg,Las Vegas,89147,2.5,1
ri4JWuvJQOOkoeWN5ZNC9A,Las Vegas,89119,3.5,2
MXWSSx_MvmxvptXRHUnAbg,Las Vegas,89139,4,1
6_KCUxu2kOgP-pRnSNXG8Q,Las Vegas,89102,3,2
8PYqiPwo9ZtaN-P9XplP1w,Las Vegas,89119,2.5,3
issNocLJCc1YbTdnwEIlXA,Las Vegas,89109,2.5,2
fAyuNbUCb5x4VAqTZ2Erbg,Las Vegas,89121,3,2
iXA3bCGD4HNhx81UC8CEhw,Las Vegas,89119,3.5,1
SC7Po_t3mm1XPIYnmuGAsw,Las Vegas,89119,4,3
oQvw4iamSyIm_Oi0omUTBA,Las Vegas,89147,4.5,2
KWM6C4g9x7Fnmjdz8H18sw,Las Vegas,89141,3.5,2
_-3aZXuecjOSjramI1IBkA,Las Vegas,89169,4,1
M-bM5y8qdE-Z3mfZept1EA,Las Vegas,89123,4,1
UB-xdWV_RpIQ9VfVB3WUTA,Las Vegas,89148,4,2
jlIDquvbSc4LKY-tFyh6-g,Las Vegas,89148,5,2
Se-co1eXBho5A4YwMfKMIQ,Las Vegas,89148,4.5,2
bU9RYLrF77bxO2pSA0Ba7Q,Las Vegas,89030,4,2
vmZ2Lcd4DKp-66P-atmPqg,Las Vegas,89107,3.5,1
fZuDzRYUXX1p4ilDxPX6nQ,Las Vegas,89103,4,1
dBFp9RIeeeLGmXSwP_q_Sg,Las Vegas,89146,3.5,2
U9nXdynQ2YR5xYx8tM3S7w,Las Vegas,89102,2.5,2
sICkOTT629m-KC5bmGpXdw,Las Vegas,89106,4,2
X91rjC4EkH_3ZGY3ciIs8Q,Las Vegas,89118,4,2
q35QhJddL4JFJyEKMpTBEQ,Las Vegas,89104,3.5,2
QKw32mA440qR7iNQ_vQnyQ,Las Vegas,89119,2.5,2
HccqNuvwDCrnAAM5e5lQ_w,Las Vegas,89119,3,1
4lTXy0jehrl3IjcoCO94LQ,Las Vegas,89146,2.5,2
1tJdRIuyH9UY_35yfn_uyg,Las Vegas,89183,3,1
JRgRLADYk_sTErb2Irh14Q,Las Vegas,89128,4.5,2
qQQp8UzMhQK0-hZ3Bktbaw,Las Vegas,89146,4,2
Zx_aBi88uJUdhHdTn33ATQ,Las Vegas,89131,5,2
DGE44b385o_sU7cVvS4G8A,Las Vegas,89120,5,1
bnXbLYW6OPaJj6bjcWwzVA,Las Vegas,89109,2.5,2
jH72pWtc1KXavB3zNtOu9A,Las Vegas,89118,5,2
MnYGGxWpMyQ7oncUPjbEmw,Las Vegas,89109,3,2
mmJ7POeFTRIhPJPf8uUXew,Las Vegas,89119,3,2
qRJsxR_B1XePm5H5d_Gltg,Las Vegas,89109,3.5,2
ZibmYdOPKLlqDM9oR6xzOA,Las Vegas,89117,4,2
MIDHXXegpnQfUFbqr2xV0Q,Las Vegas,89120,2,1
Ej_5JlAQ2He6NBu_PSygGA,Las Vegas,89128,3,2
MrU-vfQCbSUCroFbxk5p4A,Las Vegas,89121,3,1
xH2L7BSlobren1XGztPgng,Las Vegas,89104,5,2
KtsR96GMS7tmTqPt9QJlXA,Las Vegas,89103,5,1
M_1E7QGHH684tevoesrQkQ,Las Vegas,89102,2,1
dE1NYCHEkJntz94pVK4lEQ,Las Vegas,89104,2.5,1
ZyTrka-HiVb6Ckcl0rDaNA,Las Vegas,89103,3,1
G8SFOD9TKCSic2o0hyKc0Q,Las Vegas,89146,4.5,3
Jt28TYWanzKrJYYr0Tf1MQ,Las Vegas,89109,3.5,2
f6TDUvFAgMa00dwMzrvA-g,Las Vegas,89118,4,4
jLkowt2UH0d-L81NDndaxA,Las Vegas,89101,2,1
Ks0M3J4vZAKsHPuCINz5fQ,Las Vegas,89128,3.5,2
7vHvQCjPq5pWj7Rio1A--w,Las Vegas,89120,4,2
pZ34C1mcF5F6HetM7dEZsQ,Las Vegas,89146,3.5,3
EsXIpj31r_mK6VNw7UQy0w,Las Vegas,89111,3.5,2
uRhytgGI6IcMQRZ7wi-XrA,Las Vegas,89103,3,2
UHvEOtWO-PaJLhR0FbsByQ,Las Vegas,89121,2.5,2
ojQJWz5U_UHZV3h4oGc0XQ,Las Vegas,89103,4,1
R073RHVTWuUc_JabjD0bsA,Las Vegas,89117,4,2
eWcyXTiaexrkvCc3vlFWKA,Las Vegas,89108,2,2
IO3iTBH0rX-G7E7wAreRSQ,Las Vegas,89119,3,2
Em_U9esTgiJfb9kIZL36kw,Las Vegas,89122,3,1
SM-k-3eSUmSGPejHtVrzAw,Las Vegas,89115,3.5,1
oYGL5Y6xZk6xJQXk-FRBxg,Las Vegas,89103,4,2
DNoEGgg4IGLBQSRyGpzYMQ,Las Vegas,89103,3,2
fe1-frEQYkHlknn3RrcP8g,Las Vegas,89119,3.5,2
H_-rsHirupzU4ujVm9UxsQ,Las Vegas,89104,4.5,2
#NAME?,Las Vegas,89109,3.5,1
F7awUVJDqWM0Ifo-efzOgA,Las Vegas,89107,4.5,3
1flKw3TnAJKvyZ_uAP1KKA,Las Vegas,89102,4,2
mhCYXYm0tHVYjEvNf7Jm2w,Las Vegas,89109,3.5,2
irGG9V87aUrfp5BUpnmccA,Las Vegas,89117,2.5,2
ViUMkwT_BjKLD4AznLM3cw,Las Vegas,89118,3.5,1
O5ldN49tCRjXqfi9beWqQQ,Las Vegas,89169,3,1
MXEPGYmrR5cTk2v1pG0sSQ,Las Vegas,89162,4,4
O_C5bW-7BRkITNbdL6SbRg,Las Vegas,89106,3.5,2
Mh84_j7YmRrAcm0DWV4bUw,Las Vegas,89119,4.5,1
gJhMeq2nVH27tz8LqbD3eQ,Las Vegas,89169,5,2
R3MsZ7AZtYgtMzg_GrtSPg,Las Vegas,89102,4.5,2
NI0CofjIlWO4XwpGbLL6Tg,Las Vegas,89109,4,3
qKn9nynsVYIST8rf6tEFRQ,Las Vegas,89147,4,2
Oo1OJbGULVqf74uGnCTqJA,Las Vegas,89135,3,3
LnnO7quTjjdTUkCshSJnkA,Las Vegas,89119,3,2
Ums3gaP2qM3W1XcA5r6SsQ,Las Vegas,89149,4,1
sAmmv3ffj99CN85Wj0zF3A,Las Vegas,89149,4,2
w6zW6gIyg1sI5V6Wag_SYg,Las Vegas,89183,4.5,2
2DydwQRkIutHarWT_o1L0Q,Las Vegas,89118,3,1
na4Th5DrNauOv-c43QQFvA,Las Vegas,89109,3.5,3
qUl1vVkBeaPQeTSsedNiNQ,Las Vegas,89108,3.5,1
P5grTjBgtrKdpIkR1nJ7BQ,Las Vegas,89107,4,2
DkYS3arLOhA8si5uUEmHOw,Las Vegas,89109,4.5,1
s_3F-iYvDHrkM1prg1jwtQ,Las Vegas,89103,4,1
n-Mks5MiUOyK4NZ4CmViUA,Las Vegas,89146,4,2
9hNuOUywLPHdSbAXtQ9DhQ,Las Vegas,89121,3,2
p6cPotjmAeI-o66BcKIoLQ,Las Vegas,89109,4.5,2
0CwhlQzyXG_7RqEu-2pMSQ,Las Vegas,89109,3,2
r7Qwv2dsSBOETD65p3kWmQ,Las Vegas,89119,4,1
uKPGUc5D0Ir2KuOkgzrgyg,Las Vegas,89101,4,1
LcbMEHpN5r45I4ZbyxhK0w,Las Vegas,89102,3.5,1
BaiEVPBbKeTc-cx8hTjuVA,Las Vegas,89119,3.5,2
d6j4Nhws6H6KjHFooZOmcQ,Las Vegas,89109,3.5,2
yBY12RFr2RvShoSJvoZkfg,Las Vegas,89178,3.5,1
RNY2GqhimIINYhkendEhhg,Las Vegas,89123,4,3
XpjILpOfE75xuTw4B5gkTQ,Las Vegas,89146,3,1
fmamlcEQx8CtwexhSrmOPA,Las Vegas,89136,4,2
8sJXA7mlSwICvW9YCL-1IQ,Las Vegas,89120,4,1
8UyT00RWePMYO5ZFQXGlqg,Las Vegas,89130,4.5,2
FZDcm4f7aOvYK7aD7aBtvA,Las Vegas,89145,2.5,2
uJGLWrg8dg0HGpzL2eLmnQ,Las Vegas,89119,4,2
tzI0EDRYlaw4GmVERftKhg,Las Vegas,89119,5,2
mhPoLbP2t-kczuXvNMt3Tg,Las Vegas,89139,3,1
q18xbq3Cbyp_BJyfMQxFxg,Las Vegas,89109,4,2
lhsETIUHGR1aOx8b0M0hPQ,Las Vegas,89115,2,1
qBR8oqKUxofodbmFXjkl8Q,Las Vegas,89102,4,2
ppifEL7DGlVHYmicAfK10A,Las Vegas,89109,3.5,2
tro-hrljuY1cUAVFYauTlQ,Las Vegas,89119,4,1
